ITERATION;TIME;MAIN_MEAN_QUEUE;MAIN_MEAN_LOAD;BACKUP_MEAN_QUEUE;BACKUP_MEAN_LOAD;ERRORS_RATIO;AVG_TIME_TO_PASS_MESSAGE
1;88100;0.56230;0.39866;0.56218;0.39877;0.00370;4.97973
1;88200;0.55176;0.39942;0.54775;0.38602;0.00368;4.97322
1;88300;0.55795;0.40134;0.48458;0.35404;0.00370;4.91512
1;88400;0.55799;0.39790;0.56167;0.39706;0.00371;4.93263
1;88500;0.55339;0.39245;0.52726;0.37176;0.00369;4.94742
1;88600;0.55294;0.39162;0.54636;0.39921;0.00371;4.91080
1;88700;0.55994;0.40465;0.50950;0.37125;0.00369;4.86164
1;88800;0.56947;0.40156;0.53338;0.38918;0.00368;4.87861
1;88900;0.56209;0.39028;0.54047;0.38251;0.00370;4.92266
1;89000;0.57580;0.40864;0.58546;0.42129;0.00370;5.02806
1;89100;0.53836;0.40004;0.53163;0.35431;0.00369;4.89085
1;89200;0.55774;0.39718;0.56743;0.36845;0.00369;4.98669
1;89300;0.54621;0.39244;0.58948;0.41561;0.00368;4.90724
1;89400;0.57052;0.40304;0.55511;0.38790;0.00372;4.99702
1;89500;0.54086;0.39262;0.56381;0.40615;0.00370;4.90512
1;89600;0.55422;0.39529;0.53558;0.37556;0.00371;4.86103
1;89700;0.53872;0.38740;0.51363;0.35188;0.00367;4.91643
1;89800;0.57986;0.40067;0.55657;0.39203;0.00370;5.11864
1;89900;0.55309;0.39215;0.53025;0.38751;0.00371;4.97295
1;90000;0.54748;0.39359;0.56843;0.43487;0.00370;4.91136
1;90100;0.53947;0.39150;0.54696;0.37058;0.00368;4.88503
1;90200;0.54718;0.39349;0.54644;0.38579;0.00368;4.92372
1;90300;0.53156;0.37520;0.55675;0.40929;0.00371;4.92679
1;90400;0.54228;0.38137;0.60320;0.42008;0.00371;5.02696
1;90500;0.55077;0.39635;0.54393;0.38577;0.00370;4.92037
1;90600;0.53618;0.38697;0.57906;0.41749;0.00368;4.93193
1;90700;0.54617;0.39483;0.56912;0.40610;0.00366;4.88081
1;90800;0.53828;0.38575;0.50229;0.38087;0.00373;4.88614
1;90900;0.53786;0.39424;0.51609;0.37142;0.00372;4.85884
1;91000;0.54597;0.39582;0.53456;0.39634;0.00375;4.86461
1;91100;0.54099;0.39382;0.56252;0.38928;0.00369;4.90495
1;91200;0.58830;0.39866;0.59509;0.40333;0.00371;5.20125
1;91300;0.55705;0.40579;0.53038;0.39006;0.00372;4.82941
1;91400;0.55726;0.39089;0.54680;0.40167;0.00370;4.93898
1;91500;0.54948;0.39267;0.57189;0.40774;0.00368;4.90848
1;91600;0.50906;0.38155;0.56220;0.39100;0.00368;4.71149
1;91700;0.55632;0.40027;0.55855;0.41308;0.00371;4.88638
1;91800;0.56379;0.39091;0.53852;0.39390;0.00373;4.98734
1;91900;0.53396;0.38937;0.52762;0.37199;0.00372;4.87340
1;92000;0.54469;0.40120;0.57868;0.42031;0.00371;4.79551
1;92100;0.53948;0.39554;0.52805;0.37402;0.00369;4.83049
1;92200;0.55308;0.39788;0.56584;0.35150;0.00373;4.97203
1;92300;0.53276;0.38772;0.55074;0.38847;0.00372;4.84561
1;92400;0.52917;0.38664;0.54632;0.38192;0.00371;4.89311
1;92500;0.54581;0.38556;0.50773;0.35488;0.00369;4.90174
1;92600;0.54680;0.39749;0.59211;0.42972;0.00370;4.91667
1;92700;0.54811;0.40091;0.53528;0.39253;0.00369;4.93509
1;92800;0.55812;0.39039;0.54399;0.40897;0.00371;4.91144
1;92900;0.54962;0.40460;0.59763;0.40583;0.00369;4.97505
1;93000;0.54580;0.39320;0.57408;0.39525;0.00369;4.95392
1;93100;0.55606;0.39291;0.55737;0.39060;0.00371;4.94942
1;93200;0.53451;0.39432;0.56634;0.40780;0.00368;4.76143
1;93300;0.55142;0.38738;0.53903;0.38629;0.00371;4.93476
1;93400;0.54861;0.38455;0.55317;0.39891;0.00371;4.91588
1;93500;0.54184;0.39461;0.56117;0.40525;0.00371;4.83133
1;93600;0.55538;0.39983;0.58043;0.40170;0.00371;5.00178
1;93700;0.54136;0.40392;0.55352;0.40964;0.00369;4.83660
1;93800;0.56675;0.40026;0.60279;0.41482;0.00369;5.00213
1;93900;0.55963;0.38969;0.53768;0.38679;0.00370;5.03995
1;94000;0.54131;0.39447;0.54109;0.35990;0.00371;4.90067
1;94100;0.54064;0.39615;0.55733;0.41796;0.00371;4.87078
1;94200;0.54678;0.38875;0.57026;0.41001;0.00368;4.88845
1;94300;0.53978;0.39054;0.57029;0.41811;0.00371;4.87273
1;94400;0.54969;0.40919;0.53581;0.38230;0.00370;4.90219
1;94500;0.54675;0.37939;0.52141;0.37110;0.00371;4.90944
1;94600;0.55971;0.39571;0.54625;0.39585;0.00372;4.98438
1;94700;0.55123;0.40349;0.55288;0.40696;0.00370;4.90150
1;94800;0.54735;0.40048;0.54750;0.39074;0.00372;4.95099
1;94900;0.56217;0.39667;0.56954;0.40380;0.00371;4.91476
1;95000;0.57001;0.39923;0.60232;0.43847;0.00373;5.07513
1;95100;0.53450;0.38169;0.53063;0.40081;0.00369;4.85854
1;95200;0.55567;0.38793;0.56190;0.40568;0.00372;4.87454
1;95300;0.52479;0.38314;0.50178;0.36604;0.00370;4.79776
1;95400;0.55622;0.38823;0.58197;0.42447;0.00370;4.95354
1;95500;0.55494;0.39916;0.59706;0.40927;0.00370;4.93443
1;95600;0.54840;0.40449;0.52503;0.39600;0.00371;4.86956
1;95700;0.55878;0.39842;0.55515;0.39826;0.00371;4.91125
1;95800;0.52607;0.38526;0.51911;0.37357;0.00371;4.78239
1;95900;0.54501;0.39588;0.53869;0.38844;0.00368;4.91228
1;96000;0.54472;0.38921;0.52629;0.36701;0.00371;4.84572
1;96100;0.56432;0.40628;0.55486;0.40049;0.00369;4.95239
1;96200;0.55022;0.39683;0.54803;0.39728;0.00370;4.89274
1;96300;0.53556;0.37727;0.57154;0.39892;0.00370;4.93972
1;96400;0.54853;0.39099;0.54938;0.37930;0.00371;4.93755
1;96500;0.54052;0.38677;0.52020;0.35855;0.00371;4.87723
1;96600;0.56850;0.39359;0.55778;0.40971;0.00372;4.97012
1;96700;0.54269;0.39973;0.57198;0.42884;0.00372;4.82464
1;96800;0.54340;0.39241;0.54042;0.38216;0.00370;4.89892
1;96900;0.54707;0.39700;0.56470;0.39754;0.00370;4.83346
1;97000;0.54217;0.39445;0.55194;0.38705;0.00370;4.89619
1;97100;0.55650;0.40136;0.48165;0.34820;0.00370;4.84407
1;97200;0.55241;0.40254;0.55300;0.38961;0.00370;4.84579
1;97300;0.57106;0.39830;0.59684;0.40923;0.00368;5.04965
1;97400;0.53744;0.37673;0.54745;0.39428;0.00372;4.96319
1;97500;0.56316;0.40113;0.55184;0.39400;0.00370;4.86868
1;97600;0.53967;0.38648;0.56754;0.39242;0.00372;4.84769
1;97700;0.56741;0.40290;0.54391;0.40547;0.00369;5.00564
1;97800;0.55779;0.40114;0.54698;0.38566;0.00373;4.94164
1;97900;0.55192;0.39923;0.55936;0.41179;0.00369;4.89498
1;98000;0.57636;0.40004;0.55967;0.40703;0.00370;4.98044
1;98100;0.55434;0.39308;0.55459;0.41528;0.00369;4.92754
1;98200;0.56804;0.41123;0.58702;0.39104;0.00373;4.99542
1;98300;0.53347;0.38663;0.55584;0.40334;0.00369;4.74210
1;98400;0.55308;0.39742;0.53989;0.37061;0.00370;5.00734
1;98500;0.55796;0.39111;0.57562;0.41569;0.00372;5.00880
1;98600;0.55478;0.39914;0.54462;0.37869;0.00370;4.95327
1;98700;0.55266;0.39579;0.59127;0.41788;0.00370;4.91159
1;98800;0.54060;0.39249;0.56734;0.40362;0.00371;4.91085
1;98900;0.55535;0.39655;0.60320;0.41471;0.00371;4.89578
1;99000;0.55655;0.40424;0.50389;0.36719;0.00370;4.97588
1;99100;0.54543;0.39706;0.57264;0.39935;0.00370;4.89504
1;99200;0.55603;0.40132;0.55041;0.39349;0.00370;4.90107
1;99300;0.56831;0.41119;0.51182;0.36971;0.00370;4.97326
1;99400;0.54821;0.40198;0.51222;0.35843;0.00368;4.85192
1;99500;0.55528;0.39473;0.56279;0.41149;0.00368;4.96797
1;99600;0.53630;0.38725;0.59013;0.40895;0.00371;4.98228
1;99700;0.56114;0.39727;0.54790;0.38101;0.00369;5.00391
1;99800;0.56256;0.40100;0.57774;0.42935;0.00372;4.93728
1;99900;0.54494;0.40594;0.51251;0.35445;0.00371;4.79324
1;100000;0.54286;0.39804;0.51887;0.37940;0.00372;4.84157
2;0;NaN;NaN;NaN;NaN;NaN;0.00000
2;100;0.68565;0.42345;0.00000;0.00000;0.00000;6.33284
2;200;0.67809;0.47460;0.00000;0.00000;0.00487;5.16655
2;300;0.68089;0.28162;0.04572;0.04572;0.00332;4.29255
2;400;0.40456;0.36956;0.06527;0.06527;0.00249;4.10395
2;500;0.42756;0.34175;0.07906;0.07906;0.00399;4.88648
2;600;0.66719;0.39074;0.54214;0.49641;0.00333;6.35822
2;700;0.50384;0.47025;0.09017;0.07718;0.00285;4.77604
2;800;0.52141;0.34291;0.13266;0.07465;0.00373;5.46533
2;900;0.51027;0.44303;0.09515;0.08545;0.00331;4.50064
2;1000;0.43449;0.37221;0.09624;0.08672;0.00400;4.25705
2;1100;0.44962;0.34860;0.29556;0.08691;0.00361;4.53167
2;1200;0.54486;0.41138;0.39661;0.38989;0.00333;4.25441
2;1300;0.49286;0.37831;0.40124;0.39086;0.00384;4.76467
2;1400;0.51828;0.34207;0.65699;0.50921;0.00357;4.85092
2;1500;0.53842;0.37661;0.62398;0.45512;0.00400;4.77140
2;1600;0.59342;0.47953;0.79217;0.60249;0.00375;5.03454
2;1700;0.58671;0.41573;0.40759;0.23006;0.00352;5.13244
2;1800;0.58805;0.46691;0.53096;0.41534;0.00388;4.94291
2;1900;0.64484;0.41646;0.33090;0.17587;0.00368;5.32837
2;2000;0.64243;0.47058;0.73316;0.69069;0.00400;5.04329
2;2100;0.54889;0.44217;0.51991;0.39075;0.00381;4.68427
2;2200;0.52653;0.32358;0.62552;0.55921;0.00364;4.46666
2;2300;0.56186;0.44443;0.55428;0.34577;0.00347;4.93426
2;2400;0.50619;0.35462;0.39120;0.34571;0.00333;4.67468
2;2500;0.56008;0.40714;0.59572;0.46291;0.00360;4.73580
2;2600;0.52821;0.33910;0.36155;0.25063;0.00346;5.24360
2;2700;0.49013;0.41868;0.43624;0.31917;0.00370;4.38950
2;2800;0.53587;0.38351;0.45407;0.39261;0.00357;4.93652
2;2900;0.61356;0.47317;0.67281;0.56839;0.00379;4.75458
2;3000;0.57328;0.40053;0.73483;0.59174;0.00400;4.85916
2;3100;0.53004;0.38923;0.60075;0.46866;0.00355;4.85470
2;3200;0.58218;0.43675;0.54349;0.39826;0.00375;4.84241
2;3300;0.59333;0.43902;0.72430;0.42032;0.00363;5.40043
2;3400;0.56685;0.46402;0.65283;0.42891;0.00353;5.05352
2;3500;0.55391;0.41911;0.56699;0.48560;0.00343;4.85018
2;3600;0.51321;0.39329;0.57678;0.44448;0.00361;4.73601
2;3700;0.51766;0.36014;0.35434;0.24612;0.00351;5.06517
2;3800;0.61448;0.48195;0.55372;0.46708;0.00368;4.66504
2;3900;0.51053;0.35904;0.52751;0.43797;0.00359;4.84484
2;4000;0.56675;0.38872;0.27714;0.23953;0.00350;4.93908
2;4100;0.48619;0.33628;0.56319;0.43699;0.00366;4.87419
2;4200;0.57420;0.39680;0.43843;0.24441;0.00357;5.10957
2;4300;0.61989;0.41873;0.45225;0.33444;0.00349;5.17843
2;4400;0.44565;0.34247;0.59347;0.37279;0.00363;4.62540
2;4500;0.54391;0.39089;0.51258;0.40740;0.00355;4.60753
2;4600;0.57256;0.37105;0.60778;0.41746;0.00369;5.21904
2;4700;0.46862;0.37381;0.43466;0.31272;0.00362;4.59090
2;4800;0.60433;0.40315;0.60787;0.51942;0.00375;5.11352
2;4900;0.53755;0.43007;0.54070;0.26602;0.00367;4.99015
2;5000;0.61898;0.41777;0.44716;0.29071;0.00360;5.21607
2;5100;0.50819;0.38648;0.65224;0.45991;0.00372;4.87002
2;5200;0.57067;0.37476;0.61652;0.36135;0.00365;5.36564
2;5300;0.49313;0.36532;0.46232;0.36125;0.00377;4.47295
2;5400;0.61933;0.41953;0.49443;0.29049;0.00352;5.13824
2;5500;0.54825;0.40726;0.36703;0.26501;0.00364;4.78793
2;5600;0.57575;0.38953;0.54775;0.34719;0.00357;5.22634
2;5700;0.52279;0.37436;0.57257;0.40888;0.00368;4.72555
2;5800;0.54705;0.43681;0.40649;0.22546;0.00362;4.65606
2;5900;0.61251;0.46439;0.47761;0.37213;0.00373;4.87334
2;6000;0.48502;0.37519;0.60753;0.44263;0.00350;4.47605
2;6100;0.60050;0.41467;0.45714;0.29419;0.00360;5.00215
2;6200;0.50290;0.38774;0.58925;0.39874;0.00355;4.53164
2;6300;0.48288;0.38117;0.32864;0.25677;0.00365;4.66704
2;6400;0.66745;0.45209;0.70177;0.49970;0.00375;5.50019
2;6500;0.54606;0.42137;0.55220;0.35072;0.00369;4.62283
2;6600;0.58164;0.40919;0.35344;0.26551;0.00364;5.04677
2;6700;0.52510;0.41627;0.75709;0.57300;0.00358;4.63345
2;6800;0.52804;0.40033;0.55193;0.42394;0.00368;4.78470
2;6900;0.53550;0.37733;0.46536;0.33870;0.00377;4.78605
2;7000;0.60693;0.43519;0.63271;0.45953;0.00371;5.18017
2;7100;0.59789;0.44055;0.38090;0.30815;0.00366;4.78333
2;7200;0.56701;0.37592;0.47687;0.26014;0.00361;5.01029
2;7300;0.52406;0.38593;0.48846;0.41486;0.00370;4.69575
2;7400;0.56753;0.42354;0.54954;0.37189;0.00365;5.10403
2;7500;0.53277;0.42738;0.50823;0.29493;0.00360;4.68597
2;7600;0.56398;0.38637;0.52254;0.36770;0.00368;5.01360
2;7700;0.54521;0.37751;0.55188;0.36391;0.00376;5.00288
2;7800;0.54684;0.40170;0.50282;0.25494;0.00372;5.07798
2;7900;0.43431;0.34535;0.39284;0.25588;0.00367;4.62837
2;8000;0.49928;0.37745;0.58348;0.45132;0.00375;4.83079
2;8100;0.56888;0.42766;0.37123;0.31191;0.00358;4.70933
2;8200;0.53259;0.36069;0.59652;0.40727;0.00366;5.05615
2;8300;0.55187;0.40701;0.51252;0.38516;0.00373;5.03907
2;8400;0.60787;0.41391;0.48255;0.34309;0.00369;5.26917
2;8500;0.52753;0.41653;0.57674;0.39718;0.00365;4.84878
2;8600;0.55631;0.40529;0.59845;0.36951;0.00372;4.87774
2;8700;0.54367;0.39004;0.51579;0.38651;0.00368;4.97392
2;8800;0.50778;0.38580;0.36538;0.27345;0.00375;4.60697
2;8900;0.55393;0.36070;0.58516;0.49018;0.00371;5.05289
2;9000;0.55720;0.39002;0.58510;0.36911;0.00367;4.98275
2;9100;0.46259;0.36784;0.44085;0.39683;0.00374;4.42043
2;9200;0.53263;0.39170;0.71143;0.51480;0.00369;5.02508
2;9300;0.54189;0.40729;0.50179;0.30829;0.00355;4.88210
2;9400;0.55503;0.41386;0.63234;0.43384;0.00383;4.93833
2;9500;0.61468;0.39200;0.62279;0.42316;0.00368;5.39899
2;9600;0.54767;0.39641;0.46306;0.34551;0.00375;4.85138
2;9700;0.58506;0.39434;0.50823;0.38968;0.00371;5.08050
2;9800;0.48822;0.36394;0.53979;0.32800;0.00367;4.89758
2;9900;0.55410;0.39239;0.44038;0.33349;0.00364;4.71538
2;10000;0.56292;0.38034;0.52371;0.38770;0.00370;5.07386
2;10100;0.54171;0.40307;0.62736;0.46022;0.00366;4.78873
2;10200;0.55153;0.42993;0.52222;0.42923;0.00372;4.78181
2;10300;0.51020;0.37472;0.52567;0.41275;0.00369;4.72967
2;10400;0.47939;0.36820;0.50264;0.40900;0.00375;4.61024
2;10500;0.58882;0.42068;0.52932;0.37330;0.00371;5.04327
2;10600;0.52993;0.38711;0.44385;0.39845;0.00368;4.63740
2;10700;0.58044;0.40137;0.57165;0.38733;0.00364;4.81568
2;10800;0.64475;0.42843;0.49611;0.34308;0.00370;5.41077
2;10900;0.55143;0.37503;0.54062;0.38325;0.00367;5.06604
2;11000;0.54790;0.39259;0.53122;0.38288;0.00363;4.88318
2;11100;0.54077;0.38462;0.49191;0.40821;0.00360;4.74283
2;11200;0.55224;0.40230;0.67589;0.49477;0.00366;4.95045
2;11300;0.57540;0.43319;0.50241;0.35625;0.00372;5.04995
2;11400;0.52209;0.38583;0.60510;0.48964;0.00368;4.76847
2;11500;0.56854;0.38670;0.61865;0.34733;0.00365;5.31171
2;11600;0.48127;0.37066;0.47629;0.35054;0.00362;4.56125
2;11700;0.52499;0.37195;0.57075;0.42318;0.00367;4.79528
2;11800;0.56811;0.39912;0.62412;0.47840;0.00364;5.05529
2;11900;0.54042;0.39245;0.56149;0.33274;0.00370;4.78588
2;12000;0.52502;0.36992;0.60503;0.37837;0.00375;4.98639
2;12100;0.51551;0.37956;0.57315;0.43646;0.00364;4.71736
2;12200;0.52499;0.37362;0.59888;0.36318;0.00361;4.88166
2;12300;0.56368;0.37781;0.54179;0.32840;0.00366;4.96993
2;12400;0.57004;0.39925;0.45004;0.33246;0.00379;5.16316
2;12500;0.52106;0.37338;0.53981;0.40903;0.00376;4.71900
2;12600;0.51240;0.37972;0.66902;0.41603;0.00373;5.00898
2;12700;0.53608;0.38811;0.55527;0.39938;0.00370;4.88415
2;12800;0.55150;0.43083;0.55724;0.41457;0.00367;4.79520
2;12900;0.57441;0.37356;0.53540;0.40728;0.00364;5.07480
2;13000;0.48000;0.35900;0.59715;0.41616;0.00362;4.67343
2;13100;0.56182;0.40802;0.58430;0.39845;0.00359;4.98345
2;13200;0.52465;0.39906;0.54942;0.38330;0.00371;4.74763
2;13300;0.56324;0.41677;0.45097;0.35382;0.00368;4.82922
2;13400;0.52110;0.36751;0.51063;0.42129;0.00373;4.73725
2;13500;0.60320;0.41110;0.59444;0.40242;0.00370;5.19664
2;13600;0.66055;0.44794;0.52154;0.42491;0.00368;5.24299
2;13700;0.50113;0.37350;0.42670;0.34339;0.00372;4.67325
2;13800;0.58649;0.42637;0.53418;0.37248;0.00370;5.10317
2;13900;0.54125;0.40390;0.48545;0.37330;0.00367;4.87853
2;14000;0.57675;0.41835;0.61960;0.39953;0.00364;5.04746
2;14100;0.60706;0.40459;0.61262;0.44407;0.00369;5.14685
2;14200;0.56579;0.40912;0.67435;0.41412;0.00366;5.04392
2;14300;0.51579;0.37043;0.53064;0.41499;0.00378;4.78609
2;14400;0.52943;0.41019;0.52806;0.42494;0.00368;4.77000
2;14500;0.53616;0.40068;0.51296;0.37163;0.00365;4.80638
2;14600;0.54116;0.37596;0.61126;0.40403;0.00363;4.93918
2;14700;0.54931;0.37679;0.52958;0.40936;0.00367;5.01392
2;14800;0.51070;0.38419;0.40170;0.28303;0.00365;4.81212
2;14900;0.55627;0.39586;0.56204;0.39701;0.00369;4.93840
2;15000;0.54597;0.38885;0.58549;0.40620;0.00367;4.80738
2;15100;0.53428;0.38058;0.48812;0.36286;0.00364;5.00781
2;15200;0.59348;0.42528;0.60604;0.47132;0.00362;4.94898
2;15300;0.57032;0.44070;0.56094;0.39626;0.00373;4.82251
2;15400;0.62121;0.43347;0.64949;0.43654;0.00370;5.26027
2;15500;0.57740;0.39727;0.51373;0.43441;0.00368;4.96214
2;15600;0.59333;0.40459;0.52208;0.33800;0.00365;5.14652
2;15700;0.54513;0.37377;0.51975;0.35456;0.00369;5.09228
2;15800;0.54091;0.38671;0.58567;0.47393;0.00367;4.83934
2;15900;0.55680;0.42325;0.61959;0.39923;0.00371;4.81661
2;16000;0.56411;0.40833;0.54748;0.47402;0.00375;4.91914
2;16100;0.56058;0.43471;0.57372;0.37506;0.00366;4.97644
2;16200;0.55723;0.39823;0.59651;0.37817;0.00364;5.19436
2;16300;0.52053;0.38015;0.55673;0.37832;0.00368;4.64042
2;16400;0.50307;0.37461;0.49454;0.37173;0.00366;4.64740
2;16500;0.57804;0.41239;0.52327;0.38364;0.00370;4.95306
2;16600;0.50466;0.37987;0.51518;0.34922;0.00373;4.72354
2;16700;0.52112;0.38589;0.56815;0.46151;0.00371;4.92142
2;16800;0.54997;0.39676;0.60387;0.40666;0.00369;5.08126
2;16900;0.51659;0.37586;0.51468;0.37230;0.00367;4.72355
2;17000;0.61814;0.41190;0.49742;0.30865;0.00365;5.28209
2;17100;0.57885;0.39637;0.64526;0.51477;0.00374;4.91517
2;17200;0.59095;0.40396;0.52287;0.41681;0.00360;5.11843
2;17300;0.57401;0.38743;0.52553;0.39274;0.00376;5.34336
2;17400;0.54844;0.39975;0.41470;0.30204;0.00368;4.84923
2;17500;0.55983;0.42102;0.58871;0.45043;0.00366;4.82011
2;17600;0.52442;0.39313;0.59163;0.38474;0.00369;4.89172
2;17700;0.60167;0.41539;0.59631;0.46159;0.00373;4.87113
2;17800;0.56066;0.38591;0.53962;0.36840;0.00371;5.00300
2;17900;0.53207;0.40423;0.59182;0.44250;0.00369;4.78663
2;18000;0.58643;0.41045;0.54395;0.37113;0.00367;5.12361
2;18100;0.53853;0.39570;0.59387;0.43272;0.00370;4.88734
2;18200;0.51535;0.36754;0.72221;0.47580;0.00368;4.82161
2;18300;0.55047;0.39276;0.64671;0.50079;0.00372;5.01753
2;18400;0.52990;0.40607;0.62737;0.46447;0.00370;4.82535
2;18500;0.52184;0.38443;0.46966;0.29606;0.00373;4.82347
2;18600;0.49227;0.36630;0.57956;0.43025;0.00366;4.68249
2;18700;0.53912;0.37856;0.44817;0.33500;0.00374;4.89466
2;18800;0.54225;0.39789;0.55622;0.38501;0.00367;4.73540
2;18900;0.61288;0.42837;0.56283;0.44229;0.00365;5.10176
2;19000;0.50443;0.36709;0.50584;0.36362;0.00374;4.70438
2;19100;0.56798;0.40143;0.54987;0.43472;0.00372;4.96769
2;19200;0.56736;0.38765;0.47329;0.35648;0.00370;4.97850
2;19300;0.53886;0.38979;0.62688;0.45607;0.00368;4.79770
2;19400;0.54723;0.39966;0.59191;0.42347;0.00371;5.00556
2;19500;0.56110;0.41404;0.59999;0.40066;0.00374;5.10601
2;19600;0.58607;0.41682;0.58330;0.40176;0.00372;4.97350
2;19700;0.53883;0.39392;0.61005;0.39317;0.00365;4.84886
2;19800;0.54424;0.40721;0.58906;0.47567;0.00369;4.69135
2;19900;0.53326;0.38371;0.57625;0.43026;0.00372;4.84012
2;20000;0.53269;0.37828;0.55795;0.43660;0.00365;4.77303
2;20100;0.54763;0.41378;0.57066;0.40127;0.00368;4.85255
2;20200;0.54242;0.40492;0.52108;0.40219;0.00371;4.92021
2;20300;0.60121;0.40620;0.56470;0.40755;0.00365;5.16513
2;20400;0.54360;0.40037;0.49911;0.36396;0.00368;4.82997
2;20500;0.54734;0.40782;0.51570;0.35639;0.00371;4.79318
2;20600;0.53208;0.38215;0.52212;0.38870;0.00369;4.83804
2;20700;0.55576;0.36209;0.58493;0.41773;0.00367;5.18278
2;20800;0.52301;0.38687;0.60014;0.44899;0.00365;4.69632
2;20900;0.58695;0.41887;0.60165;0.41257;0.00364;5.14811
2;21000;0.56437;0.42782;0.43208;0.33552;0.00362;4.85757
2;21100;0.59068;0.40900;0.53377;0.36720;0.00374;5.19180
2;21200;0.50424;0.37981;0.55142;0.36839;0.00373;4.62209
2;21300;0.53968;0.39808;0.59087;0.42402;0.00361;4.88344
2;21400;0.54515;0.40265;0.49652;0.36326;0.00369;4.77065
2;21500;0.52923;0.38041;0.49711;0.34931;0.00367;4.82670
2;21600;0.55255;0.40526;0.57104;0.41825;0.00375;4.90700
2;21700;0.58757;0.43285;0.53273;0.40276;0.00359;5.04146
2;21800;0.57289;0.42551;0.52742;0.37350;0.00367;4.92134
2;21900;0.61983;0.43930;0.56400;0.43530;0.00370;5.20131
2;22000;0.53972;0.40414;0.53101;0.39710;0.00368;4.83028
2;22100;0.54629;0.39909;0.55384;0.42361;0.00367;4.83820
2;22200;0.51904;0.40012;0.44363;0.33929;0.00365;4.67405
2;22300;0.51180;0.37226;0.65498;0.47399;0.00368;4.77605
2;22400;0.53261;0.38323;0.43313;0.32565;0.00366;4.92253
2;22500;0.52653;0.39847;0.45801;0.36736;0.00369;4.58618
2;22600;0.59923;0.41387;0.51160;0.39204;0.00363;5.10608
2;22700;0.59129;0.41511;0.55800;0.39092;0.00370;4.93858
2;22800;0.56441;0.41019;0.52873;0.38934;0.00368;4.87572
2;22900;0.56391;0.40742;0.52192;0.37622;0.00371;4.80997
2;23000;0.56225;0.41212;0.47610;0.37564;0.00374;4.84411
2;23100;0.57740;0.40911;0.60473;0.43460;0.00368;5.04260
2;23200;0.56146;0.41689;0.58398;0.40874;0.00371;4.86026
2;23300;0.53473;0.39061;0.46787;0.33925;0.00365;4.83943
2;23400;0.53514;0.39236;0.56984;0.38837;0.00368;4.82103
2;23500;0.58956;0.41920;0.55527;0.39416;0.00374;4.84908
2;23600;0.57714;0.41493;0.61008;0.41779;0.00364;5.01961
2;23700;0.55587;0.38578;0.50797;0.38993;0.00367;4.97412
2;23800;0.52721;0.40508;0.56270;0.41247;0.00374;4.79662
2;23900;0.53557;0.39370;0.60985;0.44996;0.00368;4.78094
2;24000;0.56799;0.40737;0.47002;0.34677;0.00375;4.92076
2;24100;0.54770;0.39140;0.48387;0.36773;0.00369;4.90238
2;24200;0.56529;0.38703;0.54299;0.38068;0.00372;4.97185
2;24300;0.55463;0.36715;0.50106;0.35297;0.00366;5.01456
2;24400;0.56961;0.39957;0.56992;0.40972;0.00373;4.94019
2;24500;0.56501;0.39774;0.50595;0.36141;0.00371;4.92294
2;24600;0.54208;0.37986;0.53791;0.41833;0.00374;4.96333
2;24700;0.54240;0.37817;0.54566;0.40617;0.00372;5.01091
2;24800;0.51913;0.37447;0.61500;0.42308;0.00371;4.80292
2;24900;0.57591;0.42177;0.52571;0.38211;0.00369;4.92657
2;25000;0.56514;0.40423;0.60756;0.43031;0.00372;5.03641
2;25100;0.55081;0.38668;0.49092;0.36962;0.00366;4.92485
2;25200;0.55191;0.37602;0.48996;0.40112;0.00369;4.93326
2;25300;0.54102;0.39277;0.61953;0.46957;0.00368;4.76113
2;25400;0.55527;0.40924;0.51729;0.35457;0.00366;4.95112
2;25500;0.58635;0.40150;0.62264;0.44872;0.00373;4.95925
2;25600;0.55114;0.39763;0.49554;0.36143;0.00371;4.88194
2;25700;0.55388;0.38794;0.51917;0.34951;0.00366;4.84530
2;25800;0.57575;0.41923;0.51986;0.35021;0.00364;4.98428
2;25900;0.51177;0.36838;0.55387;0.38098;0.00371;4.77016
2;26000;0.53227;0.39756;0.55591;0.40164;0.00377;4.77892
2;26100;0.59115;0.39761;0.56251;0.39643;0.00368;5.10627
2;26200;0.54883;0.40095;0.56549;0.36008;0.00370;4.98793
2;26300;0.53820;0.39836;0.55893;0.39983;0.00369;4.91006
2;26400;0.58621;0.41956;0.55413;0.39624;0.00367;4.92700
2;26500;0.54693;0.40880;0.49056;0.35254;0.00370;4.87705
2;26600;0.58255;0.39027;0.59111;0.40308;0.00368;5.10692
2;26700;0.56242;0.40005;0.62710;0.46257;0.00367;5.02259
2;26800;0.54538;0.39137;0.53936;0.34368;0.00362;4.95234
2;26900;0.54199;0.38247;0.50091;0.35889;0.00364;4.90240
2;27000;0.53555;0.41638;0.45455;0.31820;0.00370;4.75358
2;27100;0.53353;0.39656;0.52451;0.38044;0.00373;4.70644
2;27200;0.55383;0.40076;0.51228;0.35667;0.00371;4.92173
2;27300;0.56540;0.39819;0.58961;0.43009;0.00370;4.92999
2;27400;0.57081;0.39847;0.61496;0.37689;0.00369;5.13695
2;27500;0.52380;0.37977;0.56392;0.37834;0.00367;4.90289
2;27600;0.56390;0.38151;0.44872;0.28328;0.00370;5.02818
